lat,lng,desc,zip,title,timeStamp,twp,addr
40.0859891,-75.1463175,CHURCH RD & BENT RD; CHELTENHAM; 2016-01-02 @ 19:08:24-Station:STA1;,19095,Fire: FIRE ALARM,1/2/2016 19:08,CHELTENHAM,CHURCH RD & BENT RD
40.136187,-75.3621547,HOOVER AVE & AVONDALE RD;  WEST NORRITON; Station 308B; 2016-01-02 @ 19:06:48;,19403,EMS: CARDIAC EMERGENCY,1/2/2016 19:06,WEST NORRITON,HOOVER AVE & AVONDALE RD
40.196321,-75.1379734,EASTON RD & W MORELAND AVE; HORSHAM; 2016-01-02 @ 19:07:28;,19040,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:07,HORSHAM,EASTON RD & W MORELAND AVE
40.1755555,-75.1066418,YORK RD & WILLIAMS LN;  HATBORO; Station 384; 2016-01-02 @ 19:20:00;,19040,EMS: UNCONSCIOUS SUBJECT,1/2/2016 19:20,HATBORO,YORK RD & WILLIAMS LN
40.1005692,-75.1535011,S EASTON RD & E GLENSIDE AVE; CHELTENHAM; 2016-01-02 @ 19:16:59;,19038,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:16,CHELTENHAM,S EASTON RD & E GLENSIDE AVE
40.189244,-75.135537,EASTON RD & MAPLE AVE; HORSHAM; 2016-01-02 @ 19:07:28;,19044,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:07,HORSHAM,EASTON RD & MAPLE AVE
40.0154287,-75.3001701,MONTGOMERY AVE & OLD LANCASTER RD; LOWER MERION; 2016-01-02 @ 19:16:38;,19041,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:16,LOWER MERION,MONTGOMERY AVE & OLD LANCASTER RD
40.171473,-75.1278731,EASTON RD;  HORSHAM; Station 352; 2016-01-02 @ 19:23:05;,,EMS: VEHICLE ACCIDENT,1/2/2016 19:23,HORSHAM,EASTON RD
40.2196355,-75.4949145,RT422  & RAMP RT422 WB TO TOWNSHIP LINE RD; UPPER PROVIDENCE; 2016-01-02 @ 19:24:15;,,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:24,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO TOWNSHIP LINE RD
40.0900105,-75.3831976,ALLENDALE RD & COURT BLVD; UPPER MERION; 2016-01-02 @ 19:22:08-Station:STA47;,19406,Fire: GAS-ODOR/LEAK,1/2/2016 19:22,UPPER MERION,ALLENDALE RD & COURT BLVD
40.0059534,-75.24435,MONTGOMERY AVE & PARSONS AVE; LOWER MERION; 2016-01-02 @ 19:16:38;,19004,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:16,LOWER MERION,MONTGOMERY AVE & PARSONS AVE
40.129538,-75.3246363,JOHNSON HWY & DEKALB ST;  EAST NORRITON; Station 308; 2016-01-02 @ 19:27:59;,19401,EMS: UNRESPONSIVE SUBJECT,1/2/2016 19:27,EAST NORRITON,JOHNSON HWY & DEKALB ST
40.2309343,-75.5221245,RT422  & RAMP TOWNSHIP LINE RD TO RT422 WB; LIMERICK; 2016-01-02 @ 19:26:22;,19468,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:26,LIMERICK,RT422  & RAMP TOWNSHIP LINE RD TO RT422 WB
40.1370116,-75.1432221,JOYCE RD & CLARKE RD; ABINGTON; 2016-01-02 @ 19:37:38-Station:STA500;,19001,Fire: FIRE ALARM,1/2/2016 19:37,ABINGTON,JOYCE RD & CLARKE RD
40.1390155,-75.2124309,BETHLEHEM PIKE & WASHINGTON LN; UPPER DUBLIN; 2016-01-02 @ 19:49:24-Station:STA88;,19034,Fire: GAS-ODOR/LEAK,1/2/2016 19:49,UPPER DUBLIN,BETHLEHEM PIKE & WASHINGTON LN
40.189244,-75.135537,EASTON RD & MAPLE AVE; HORSHAM; 2016-01-02 @ 19:49:25;,19044,Traffic: VEHICLE ACCIDENT -,1/2/2016 19:49,HORSHAM,EASTON RD & MAPLE AVE
40.073014,-75.131626,OLD YORK RD & SPRING AVE; CHELTENHAM; 2016-01-02 @ 19:53:01-Station:STA5;,19027,Fire: FIRE INVESTIGATION,1/2/2016 19:53,CHELTENHAM,OLD YORK RD & SPRING AVE
40.1930534,-75.4623315,9TH AVE & E MAIN ST;  COLLEGEVILLE; Station 324; 2016-01-02 @ 19:55:11;,19426,EMS: FALL VICTIM,1/2/2016 19:55,COLLEGEVILLE,9TH AVE & E MAIN ST
40.0812601,-75.1370254,WASHINGTON LN & DEAD END;  CHELTENHAM; Station 358; 2016-01-02 @ 19:56:39;,,EMS: HEAD INJURY,1/2/2016 19:56,CHELTENHAM,WASHINGTON LN & DEAD END
40.134917,-75.115101,OLD YORK RD & OLD WELSH RD; ABINGTON; 2016-01-02 @ 19:56:14;,19001,Traffic: DISABLED VEHICLE -,1/2/2016 19:56,ABINGTON,OLD YORK RD & OLD WELSH RD
40.0961241,-75.3699392,STRAWBERRY LN & INDEPENDENCE RD;  UPPER MERION; Station 317; 2016-01-02 @ 20:06:01;,19406,EMS: FEVER,1/2/2016 20:06,UPPER MERION,STRAWBERRY LN & INDEPENDENCE RD
40.086567,-75.166432,EASTON RD & RAMP S EASTON RD TO RT309 SB;  CHELTENHAM; Station 358A; 2016-01-02 @ 20:10:55;,,EMS: FALL VICTIM,1/2/2016 20:10,CHELTENHAM,EASTON RD & RAMP S EASTON RD TO RT309 SB
40.1022557,-75.2028008,HAWS LN & FRASER RD;  SPRINGFIELD; Station 311; 2016-01-02 @ 20:20:41;,19038,EMS: CARDIAC EMERGENCY,1/2/2016 20:20,SPRINGFIELD,HAWS LN & FRASER RD
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2016-01-02 @ 20:19:35;,19401,EMS: FALL VICTIM,1/2/2016 20:19,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE
40.2308551,-75.3984659,INSPIRATION ST & TRANQUILITY ST;  SKIPPACK; Station 336; 2016-01-02 @ 20:23:02;,19473,EMS: DIABETIC EMERGENCY,1/2/2016 20:23,SKIPPACK,INSPIRATION ST & TRANQUILITY ST
40.1286835,-75.1110735,OLD WELSH RD;  ABINGTON; Station 381; 2016-01-02 @ 20:28:19;,,EMS: VEHICLE ACCIDENT,1/2/2016 20:28,ABINGTON,OLD WELSH RD
40.1386055,-75.1250147,OLD WELSH RD & RESERVOIR AVE; ABINGTON; 2016-01-02 @ 20:27:11;,19090,Traffic: VEHICLE ACCIDENT -,1/2/2016 20:27,ABINGTON,OLD WELSH RD & RESERVOIR AVE
40.2698883,-75.2241359,BUTLER AVE & SCHOOLHOUSE RD E;  BUCKS COUNTY; Station EMS; 2016-01-02 @ 20:38:55;,18914,EMS: ALLERGIC REACTION,1/2/2016 20:38,BUCKS COUNTY,BUTLER AVE & SCHOOLHOUSE RD E
40.0272965,-75.3251876,WENDOVER AVE & ROSEMONT AVE;  LOWER MERION; Station 313; 2016-01-02 @ 20:37:44;,19010,EMS: RESPIRATORY EMERGENCY,1/2/2016 20:37,LOWER MERION,WENDOVER AVE & ROSEMONT AVE
40.2513703,-75.4657098,PERKIOMEN AVE & 3RD ST;  SCHWENKSVILLE; Station 331; 2016-01-02 @ 20:41:28;,19473,EMS: SUBJECT IN PAIN,1/2/2016 20:41,SCHWENKSVILLE,PERKIOMEN AVE & 3RD ST
40.0708226,-75.0979037,BARRY ST & CHURCH RD;  ABINGTON; Station 382; 2016-01-02 @ 20:47:48;,19046,EMS: SEIZURES,1/2/2016 20:47,ABINGTON,BARRY ST & CHURCH RD
40.1574637,-75.071536,READING WAY & IRON HORSE RD;  LOWER MORELAND; Station 355; 2016-01-02 @ 20:50:53;,19006,EMS: SYNCOPAL EPISODE,1/2/2016 20:50,LOWER MORELAND,READING WAY & IRON HORSE RD
40.1339977,-75.4494634,EGYPT RD & BLACK ROCK RD; UPPER PROVIDENCE; 2016-01-02 @ 20:49:53;,19426,Traffic: VEHICLE ACCIDENT -,1/2/2016 20:49,UPPER PROVIDENCE,EGYPT RD & BLACK ROCK RD
40.2290075,-75.3878525,S KEIM ST & RAMP RT422 EB TO S KEIM ST; CHESTER COUNTY; 2016-01-02 @ 20:53:02;,,Traffic: HAZARDOUS ROAD CONDITIONS -,1/2/2016 20:53,CHESTER COUNTY,S KEIM ST & RAMP RT422 EB TO S KEIM ST
40.0812601,-75.1370254,LUCRETIA MOTT WAY & COMPOUND 17;  CHELTENHAM; Station 358; 2016-01-02 @ 21:05:12;,,EMS: ASSAULT VICTIM,1/2/2016 21:05,CHELTENHAM,LUCRETIA MOTT WAY & COMPOUND 17
40.2049323,-75.3108009,ARMSTRONG DR & EAGLE LN;  UPPER GWYNEDD; Station 345B; 2016-01-02 @ 21:05:55;,19446,EMS: FEVER,1/2/2016 21:05,UPPER GWYNEDD,ARMSTRONG DR & EAGLE LN
40.0886837,-75.2917999,BUTLER PIKE & MAPLE DR;  WHITEMARSH; Station 318; 2016-01-02 @ 21:04:09;,19428,EMS: RESPIRATORY EMERGENCY,1/2/2016 21:04,WHITEMARSH,BUTLER PIKE & MAPLE DR
40.1298907,-75.1669728,LIMEKILN PIKE & MARTIN LN;  UPPER DUBLIN; Station 383; 2016-01-02 @ 21:08:55;,19025,EMS: CVA/STROKE,1/2/2016 21:08,UPPER DUBLIN,LIMEKILN PIKE & MARTIN LN
40.103215,-75.0858792,MEETINGHOUSE RD & HUNTINGDON PIKE; ABINGTON; 2016-01-02 @ 21:10:34;,19046,Traffic: DISABLED VEHICLE -,1/2/2016 21:10,ABINGTON,MEETINGHOUSE RD & HUNTINGDON PIKE
40.2354952,-75.308292,VALLEY FORGE RD & MCNAIR DR; TOWAMENCIN; 2016-01-02 @ 21:22:24;,19446,Traffic: DISABLED VEHICLE -,1/2/2016 21:22,TOWAMENCIN,VALLEY FORGE RD & MCNAIR DR
40.2645276,-75.3586171,LORI LN & ROTHSCHILD LN;  LOWER SALFORD; Station 344; 2016-01-02 @ 21:30:47;,19438,EMS: ABDOMINAL PAINS,1/2/2016 21:30,LOWER SALFORD,LORI LN & ROTHSCHILD LN
40.2459704,-75.652817,HIGH ST & S YORK ST;  POTTSTOWN; Station 329; 2016-01-02 @ 21:35:19;,19464,EMS: DIABETIC EMERGENCY,1/2/2016 21:35,POTTSTOWN,HIGH ST & S YORK ST
40.3222097,-75.3681139,SUNSET LN & MORWOOD RD;  FRANCONIA; Station 339; 2016-01-02 @ 21:37:06;,18969,EMS: RESPIRATORY EMERGENCY,1/2/2016 21:37,FRANCONIA,SUNSET LN & MORWOOD RD
40.1786998,-75.2051086,NORRISTOWN RD & TENNIS AVE; UPPER DUBLIN; 2016-01-02 @ 21:37:16;,19002,Traffic: DISABLED VEHICLE -,1/2/2016 21:37,UPPER DUBLIN,NORRISTOWN RD & TENNIS AVE
40.2518845,-75.6528626,3RD ST & JOHNSON ST;  POTTSTOWN; Station 329; 2016-01-02 @ 21:45:48;,19464,EMS: CARDIAC EMERGENCY,1/2/2016 21:45,POTTSTOWN,3RD ST & JOHNSON ST
40.2290075,-75.3878525,COUNTY LINE RD & DOYLESTOWN PIKE;  BUCKS COUNTY; Station EMS; 2016-01-02 @ 21:43:31;,,EMS: FALL VICTIM,1/2/2016 21:43,BUCKS COUNTY,COUNTY LINE RD & DOYLESTOWN PIKE
40.1125844,-75.3297589,AIRY ST & TREMONT AVE;  NORRISTOWN; Station 308A; 2016-01-02 @ 22:08:37;,19401,EMS: BACK PAINS/INJURY,1/2/2016 22:08,NORRISTOWN,AIRY ST & TREMONT AVE
40.129651,-75.435124,EGYPT RD & SURREY LN;  LOWER PROVIDENCE; Station 322A; 2016-01-02 @ 22:09:19;,19403,EMS: HEMORRHAGING,1/2/2016 22:09,LOWER PROVIDENCE,EGYPT RD & SURREY LN
40.3504055,-75.4830196,WILLOW DR & MAPLE DR;  MARLBOROUGH; Station 344A; 2016-01-02 @ 22:19:53;,18054,EMS: CARDIAC EMERGENCY,1/2/2016 22:19,MARLBOROUGH,WILLOW DR & MAPLE DR
40.1294394,-75.353672,SELMA ST & BEECH ST;  NORRISTOWN; Station 308A; 2016-01-02 @ 22:28:07;,19401,EMS: UNRESPONSIVE SUBJECT,1/2/2016 22:28,NORRISTOWN,SELMA ST & BEECH ST
40.1879132,-75.4797395,BOROUGH LINE RD & S TRAPPE RD;  TRAPPE; Station 324; 2016-01-02 @ 22:44:47;,19426,EMS: RESPIRATORY EMERGENCY,1/2/2016 22:44,TRAPPE,BOROUGH LINE RD & S TRAPPE RD
40.1022557,-75.2028008,HAWS LN & FRASER RD;  SPRINGFIELD; Station 311; 2016-01-02 @ 22:43:02;,19038,EMS: RESPIRATORY EMERGENCY,1/2/2016 22:43,SPRINGFIELD,HAWS LN & FRASER RD
40.1154014,-75.3374519,ARCH ST & E MARSHALL ST;  NORRISTOWN; Station 308A; 2016-01-02 @ 22:42:27;,19401,EMS: SEIZURES,1/2/2016 22:42,NORRISTOWN,ARCH ST & E MARSHALL ST
40.009997,-75.2641977,PRICE AVE & N ESSEX AVE; NARBERTH; 2016-01-02 @ 22:53:26-Station:STA26;,19072,Fire: FIRE INVESTIGATION,1/2/2016 22:53,NARBERTH,PRICE AVE & N ESSEX AVE
40.0711763,-75.1530171,CHELTENHAM AVE;  CHELTENHAM; Station 358; 2016-01-02 @ 22:54:42;,,EMS: VEHICLE ACCIDENT,1/2/2016 22:54,CHELTENHAM,CHELTENHAM AVE
40.3002929,-75.5259371,BIG RD & HEIMBACH RD; UPPER FREDERICK; 2016-01-02 @ 22:53:15;,19492,Traffic: VEHICLE ACCIDENT -,1/2/2016 22:53,UPPER FREDERICK,BIG RD & HEIMBACH RD
40.0685015,-75.1482828,CHELTENHAM AVE & ANDREWS AVE; CHELTENHAM; 2016-01-02 @ 22:54:00;,19027,Traffic: VEHICLE ACCIDENT -,1/2/2016 22:54,CHELTENHAM,CHELTENHAM AVE & ANDREWS AVE
40.1286494,-75.3313296,LOCUST ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2016-01-02 @ 23:00:31;,19401,EMS: SUBJECT IN PAIN,1/2/2016 23:00,NORRISTOWN,LOCUST ST & W ROBERTS ST
40.2610061,-75.6398793,N HANOVER ST & DIAMOND ST; UPPER POTTSGROVE; 2016-01-02 @ 23:07:17;,19464,Traffic: VEHICLE ACCIDENT -,1/2/2016 23:07,UPPER POTTSGROVE,N HANOVER ST & DIAMOND ST
40.3057192,-75.5083797,PERKIOMENVILLE RD & LITTLE RD;  UPPER FREDERICK; Station 344A; 2016-01-02 @ 23:23:17;,18074,EMS: CVA/STROKE,1/2/2016 23:23,UPPER FREDERICK,PERKIOMENVILLE RD & LITTLE RD
40.0396978,-75.3042794,HARRITON RD & MORRIS AVE;  LOWER MERION; Station 313A; 2016-01-02 @ 23:30:33;,19010,EMS: HEMORRHAGING,1/2/2016 23:30,LOWER MERION,HARRITON RD & MORRIS AVE
40.1440539,-75.4645871,ASHENFELTER RD & BLACK ROCK RD;  UPPER PROVIDENCE; Station 324; 2016-01-02 @ 23:36:21;,19426,EMS: FALL VICTIM,1/2/2016 23:36,UPPER PROVIDENCE,ASHENFELTER RD & BLACK ROCK RD
40.0872104,-75.2532805,GERMANTOWN PIKE & KERPER RD; WHITEMARSH; 2016-01-02 @ 23:42:33-Station:STA29;,19444,Fire: FIRE INVESTIGATION,1/2/2016 23:42,WHITEMARSH,GERMANTOWN PIKE & KERPER RD
40.1652231,-75.1248493,EASTON RD & HOME DEPOT DR;  UPPER MORELAND; Station 384; 2016-01-02 @ 23:41:29;,19090,EMS: HEMORRHAGING,1/2/2016 23:41,UPPER MORELAND,EASTON RD & HOME DEPOT DR
40.1007482,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 311; 2016-01-02 @ 23:49:56;,19031,EMS: HEAD INJURY,1/2/2016 23:49,SPRINGFIELD,WISSAHICKON AVE & ROSE LN
40.1012182,-75.1167886,NOBLE RD & WASHINGTON LN;  ABINGTON; Station 382; 2016-01-02 @ 23:49:16;,19046,EMS: RESPIRATORY EMERGENCY,1/2/2016 23:49,ABINGTON,NOBLE RD & WASHINGTON LN
40.2563601,-75.6400219,CHARLOTTE ST & NIGHTINGALE ST;  POTTSTOWN; Station 329; 2016-01-02 @ 23:57:53;,19464,EMS: CARDIAC EMERGENCY,1/2/2016 23:57,POTTSTOWN,CHARLOTTE ST & NIGHTINGALE ST
40.0926859,-75.1371067,WEST AVE & GREENWOOD AVE; JENKINTOWN; 2016-01-03 @ 00:00:01-Station:STA96;,19046,Fire: GAS-ODOR/LEAK,1/3/2016 0:00,JENKINTOWN,WEST AVE & GREENWOOD AVE
40.038869,-75.257485,OAKWOOD DR & OAKWOOD TER;  LOWER MERION; Station 313; 2016-01-03 @ 00:41:39;,19072,EMS: FALL VICTIM,1/3/2016 0:41,LOWER MERION,OAKWOOD DR & OAKWOOD TER
40.248279,-75.674802,HIGH ST & RICE ST;  POTTSTOWN; Station 329; 2016-01-03 @ 00:48:16;,19464,EMS: RESPIRATORY EMERGENCY,1/3/2016 0:48,POTTSTOWN,HIGH ST & RICE ST
40.2387237,-75.578516,EVERGREEN RD & W LIGHTCAP RD;  LOWER POTTSGROVE; Station 329; 2016-01-03 @ 00:53:11;,19464,EMS: ALTERED MENTAL STATUS,1/3/2016 0:53,LOWER POTTSGROVE,EVERGREEN RD & W LIGHTCAP RD
40.0725102,-75.1006388,BARRY ST & PERRY ST;  ABINGTON; Station 382; 2016-01-03 @ 00:58:03;,19027,EMS: SEIZURES,1/3/2016 0:58,ABINGTON,BARRY ST & PERRY ST
40.1138125,-75.3451199,LAFAYETTE ST & SWEDE ST;  NORRISTOWN; Station 308A; 2016-01-03 @ 00:59:39;,19401,EMS: SUBJECT IN PAIN,1/3/2016 0:59,NORRISTOWN,LAFAYETTE ST & SWEDE ST
40.1300883,-75.3355608,W BROWN ST & MARKLEY ST; NORRISTOWN; 2016-01-03 @ 01:02:10;,19401,Traffic: DISABLED VEHICLE -,1/3/2016 1:02,NORRISTOWN,W BROWN ST & MARKLEY ST
40.092353,-75.138325,GREENWOOD AVE & E GLENSIDE AVE; CHELTENHAM; 2016-01-03 @ 01:11:32-Station:STA1;,19095,Fire: FIRE ALARM,1/3/2016 1:11,CHELTENHAM,GREENWOOD AVE & E GLENSIDE AVE
40.1397628,-75.3863985,MAIN ST & LAWN AVE;  WEST NORRITON; Station 308B; 2016-01-03 @ 02:00:40;,19403,EMS: ASSAULT VICTIM,1/3/2016 2:00,WEST NORRITON,MAIN ST & LAWN AVE
40.1209496,-75.3494023,GEORGE ST & W BLACKBERRY ALY;  NORRISTOWN; Station 308A; 2016-01-03 @ 01:59:55;,19401,EMS: FALL VICTIM,1/3/2016 1:59,NORRISTOWN,GEORGE ST & W BLACKBERRY ALY
40.1569499,-75.3292974,STONY WAY & DEER RUN; EAST NORRITON; 2016-01-03 @ 02:08:51-Station:STA61;,19403,Fire: CARBON MONOXIDE DETECTOR,1/3/2016 2:08,EAST NORRITON,STONY WAY & DEER RUN
40.0808431,-75.3593632,CLUBHOUSE RD & CLUBHOUSE PL; UPPER MERION; 2016-01-03 @ 02:14:05-Station:STA48;,19406,Fire: FIRE ALARM,1/3/2016 2:14,UPPER MERION,CLUBHOUSE RD & CLUBHOUSE PL
40.1682649,-75.0907051,BYBERRY AVE;  HATBORO; Station 384; 2016-01-03 @ 02:23:32;,19040,EMS: VEHICLE ACCIDENT,1/3/2016 2:23,HATBORO,BYBERRY AVE
40.1682649,-75.0907051,BYBERRY AVE; HATBORO; 2016-01-03 @ 02:23:43-Station:STA95;,19040,Fire: VEHICLE ACCIDENT,1/3/2016 2:23,HATBORO,BYBERRY AVE
40.1741312,-75.0984907,BYBERRY AVE & S WARMINSTER RD; HATBORO; 2016-01-03 @ 02:21:38;,19040,Traffic: VEHICLE ACCIDENT -,1/3/2016 2:21,HATBORO,BYBERRY AVE & S WARMINSTER RD
40.2636916,-75.6162096,ADAMS ST & WENDY DR;  LOWER POTTSGROVE; Station 329; 2016-01-03 @ 03:04:57;,19464,EMS: UNCONSCIOUS SUBJECT,1/3/2016 3:04,LOWER POTTSGROVE,ADAMS ST & WENDY DR
40.1410914,-75.1164846,MORELAND RD & MORELAND RD;  UPPER MORELAND; Station 381; 2016-01-03 @ 03:31:38;,19090,EMS: ASSAULT VICTIM,1/3/2016 3:31,UPPER MORELAND,MORELAND RD & MORELAND RD
40.1249151,-75.3357708,FORNANCE ST & GRADY ALY;  NORRISTOWN; Station 308A; 2016-01-03 @ 03:47:35;,19401,EMS: GENERAL WEAKNESS,1/3/2016 3:47,NORRISTOWN,FORNANCE ST & GRADY ALY
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 SB; UPPER MERION; 2016-01-03 @ 03:50:25;,,Traffic: DISABLED VEHICLE -,1/3/2016 3:50,UPPER MERION,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 SB
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 SB; UPPER MERION; 2016-01-03 @ 03:51:14;,,Traffic: DISABLED VEHICLE -,1/3/2016 3:51,UPPER MERION,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 SB
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-01-03 @ 03:55:10;,19422,EMS: HEAD INJURY,1/3/2016 3:55,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 NB; UPPER MERION; 2016-01-03 @ 03:50:25;,,Traffic: DISABLED VEHICLE -,1/3/2016 3:50,UPPER MERION,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 NB
40.0972222,-75.3761952,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 NB; UPPER MERION; 2016-01-03 @ 03:51:14;,,Traffic: DISABLED VEHICLE -,1/3/2016 3:51,UPPER MERION,RAMP I76 WB TO RT202  & RAMP I76 WB TO RT202 NB
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2016-01-03 @ 04:06:03;,19462,EMS: FEVER,1/3/2016 4:06,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD
40.1370469,-75.3171588,DEKALB PIKE & COLONIAL DR;  EAST NORRITON; Station 308; 2016-01-03 @ 04:10:05;,19401,EMS: HEMORRHAGING,1/3/2016 4:10,EAST NORRITON,DEKALB PIKE & COLONIAL DR
40.217308,-75.3935573,HEISER RD & EVANSBURG RD;  SKIPPACK; Station 336; 2016-01-03 @ 04:15:42;,19426,EMS: FALL VICTIM,1/3/2016 4:15,SKIPPACK,HEISER RD & EVANSBURG RD
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2016-01-03 @ 04:20:45;,,Traffic: DISABLED VEHICLE -,1/3/2016 4:20,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS
40.0927439,-75.120834,GREENWOOD AVE & JENKINTOWN RD;  ABINGTON; Station 382; 2016-01-03 @ 04:33:24;,19046,EMS: FALL VICTIM,1/3/2016 4:33,ABINGTON,GREENWOOD AVE & JENKINTOWN RD
40.2478721,-75.6437149,WALNUT ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2016-01-03 @ 04:35:31;,19464,EMS: SUBJECT IN PAIN,1/3/2016 4:35,POTTSTOWN,WALNUT ST & N FRANKLIN ST
40.0195845,-75.2655185,OLD GULPH RD;  NARBERTH; Station 313; 2016-01-03 @ 04:45:19;,19072,EMS: VEHICLE ACCIDENT,1/3/2016 4:45,NARBERTH,OLD GULPH RD
40.0121627,-75.2624047,OLD GULPH RD & N NARBERTH AVE; NARBERTH; 2016-01-03 @ 04:45:19;,19072,Traffic: VEHICLE ACCIDENT -,1/3/2016 4:45,NARBERTH,OLD GULPH RD & N NARBERTH AVE
40.0121934,-75.2624841,MONTGOMERY AVE & SABINE AVE;  LOWER MERION; Station 313; 2016-01-03 @ 04:45:19;,19072,EMS: VEHICLE ACCIDENT,1/3/2016 4:45,LOWER MERION,MONTGOMERY AVE & SABINE AVE
40.0121934,-75.2624841,MONTGOMERY AVE & SABINE AVE; LOWER MERION; 2016-01-03 @ 04:45:19;,19072,Traffic: VEHICLE ACCIDENT -,1/3/2016 4:45,LOWER MERION,MONTGOMERY AVE & SABINE AVE
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD;  TOWAMENCIN; Station 345B; 2016-01-03 @ 05:15:02;,19446,EMS: ALTERED MENTAL STATUS,1/3/2016 5:15,TOWAMENCIN,FORTY FOOT RD & WELSH RD
40.0083463,-75.2938805,ARDMORE AVE & W ATHENS AVE;  LOWER MERION; Station 313; 2016-01-03 @ 05:29:46;,19003,EMS: MEDICAL ALERT ALARM,1/3/2016 5:29,LOWER MERION,ARDMORE AVE & W ATHENS AVE
40.0735396,-75.2432901,RIDGE PIKE & NORTHWESTERN AVE;  SPRINGFIELD; Station 318; 2016-01-03 @ 05:39:23;,19128,EMS: CARDIAC EMERGENCY,1/3/2016 5:39,SPRINGFIELD,RIDGE PIKE & NORTHWESTERN AVE
40.0448024,-75.3254699,SPRING MILL RD & OLD GULPH RD; LOWER MERION; 2016-01-03 @ 05:43:08;,19085,Traffic: VEHICLE ACCIDENT -,1/3/2016 5:43,LOWER MERION,SPRING MILL RD & OLD GULPH RD
40.0698321,-75.3162951,SCHUYLKILL EXPY WB & RAMP I476 NB TO I76 WB; WEST CONSHOHOCKEN; 2016-01-03 @ 05:54:19;,,Traffic: DISABLED VEHICLE -,1/3/2016 5:54,WEST CONSHOHOCKEN,SCHUYLKILL EXPY WB & RAMP I476 NB TO I76 WB
40.1203536,-75.354984,STANBRIDGE ST & W AIRY ST;  NORRISTOWN; Station 308A; 2016-01-03 @ 05:58:46;,19401,EMS: OVERDOSE,1/3/2016 5:58,NORRISTOWN,STANBRIDGE ST & W AIRY ST
40.2337131,-75.4636031,HIGHLAND MANOR DR & DEAD END;  PERKIOMEN; Station 331; 2016-01-03 @ 05:56:35;,,EMS: UNRESPONSIVE SUBJECT,1/3/2016 5:56,PERKIOMEN,HIGHLAND MANOR DR & DEAD END
40.1051084,-75.3451838,5TH ST & PLUM ALY;  BRIDGEPORT; Station 317; 2016-01-03 @ 06:15:17;,,EMS: CARDIAC EMERGENCY,1/3/2016 6:15,BRIDGEPORT,5TH ST & PLUM ALY
40.1495574,-75.2372041,GRAYSTONE RD & JEFRON DR;  WHITPAIN; Station 385; 2016-01-03 @ 06:16:05;,19002,EMS: MEDICAL ALERT ALARM,1/3/2016 6:16,WHITPAIN,GRAYSTONE RD & JEFRON DR
40.1305332,-75.4049379,EGYPT RD & WEDGEWOOD WAY;  LOWER PROVIDENCE; Station 322A; 2016-01-03 @ 06:42:17;,19403,EMS: DIABETIC EMERGENCY,1/3/2016 6:42,LOWER PROVIDENCE,EGYPT RD & WEDGEWOOD WAY
40.1786998,-75.2051086,NORRISTOWN RD & TENNIS AVE;  LOWER GWYNEDD; Station 351; 2016-01-03 @ 06:41:46;,19002,EMS: FALL VICTIM,1/3/2016 6:41,LOWER GWYNEDD,NORRISTOWN RD & TENNIS AVE
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2016-01-03 @ 06:47:32;,19462,EMS: HEMORRHAGING,1/3/2016 6:47,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD
40.1308645,-75.1355625,ARLINE AVE & WOODLAND RD;  ABINGTON; Station 381; 2016-01-03 @ 07:02:33;,19001,EMS: SYNCOPAL EPISODE,1/3/2016 7:02,ABINGTON,ARLINE AVE & WOODLAND RD
